,Municipios,Sexo,Periodo,Total
849,16010,Total,2014,150.0
850,16010,Total,2013,158.0
851,16010,Total,2012,193.0
852,16010,Total,2011,200.0
853,16010,Total,2010,208.0
854,16010,Total,2009,217.0
855,16010,Total,2008,217.0
856,16010,Total,2007,214.0
857,16010,Total,2006,224.0
858,16010,Total,2005,227.0
859,16010,Total,2004,220.0
860,16010,Total,2003,228.0
861,16010,Total,2002,242.0
862,16010,Total,2001,244.0
863,16010,Total,2000,252.0
864,16010,Total,1999,254.0
865,16010,Total,1998,266.0
866,16010,Total,1997,
867,16010,Total,1996,279.0
868,16010,Hombres,2023,87.0
869,16010,Hombres,2022,73.0
870,16010,Hombres,2021,68.0
871,16010,Hombres,2020,73.0
872,16010,Hombres,2019,78.0
873,16010,Hombres,2018,65.0
874,16010,Hombres,2017,72.0
875,16010,Hombres,2016,77.0
876,16010,Hombres,2015,82.0
877,16010,Hombres,2014,68.0
878,16010,Hombres,2013,73.0
879,16010,Hombres,2012,94.0
880,16010,Hombres,2011,99.0
881,16010,Hombres,2010,105.0
882,16010,Hombres,2009,112.0
883,16010,Hombres,2008,112.0
884,16010,Hombres,2007,111.0
885,16010,Hombres,2006,117.0
886,16010,Hombres,2005,113.0
887,16010,Hombres,2004,110.0
888,16010,Hombres,2003,111.0
889,16010,Hombres,2002,119.0
890,16010,Hombres,2001,120.0
891,16010,Hombres,2000,124.0
892,16010,Hombres,1999,125.0
893,16010,Hombres,1998,128.0
894,16010,Hombres,1997,
895,16010,Hombres,1996,138.0
896,16010,Mujeres,2023,72.0
897,16010,Mujeres,2022,61.0
898,16010,Mujeres,2021,60.0
899,16010,Mujeres,2020,69.0
900,16010,Mujeres,2019,74.0
901,16010,Mujeres,2018,72.0
902,16010,Mujeres,2017,73.0
903,16010,Mujeres,2016,82.0
904,16010,Mujeres,2015,90.0
905,16010,Mujeres,2014,82.0
906,16010,Mujeres,2013,85.0
907,16010,Mujeres,2012,99.0
908,16010,Mujeres,2011,101.0
909,16010,Mujeres,2010,103.0
910,16010,Mujeres,2009,105.0
911,16010,Mujeres,2008,105.0
912,16010,Mujeres,2007,103.0
913,16010,Mujeres,2006,107.0
914,16010,Mujeres,2005,114.0
915,16010,Mujeres,2004,110.0
916,16010,Mujeres,2003,117.0
917,16010,Mujeres,2002,123.0
918,16010,Mujeres,2001,124.0
919,16010,Mujeres,2000,128.0
920,16010,Mujeres,1999,129.0
921,16010,Mujeres,1998,138.0
922,16010,Mujeres,1997,
923,16010,Mujeres,1996,141.0
924,16011,Total,2023,19.0
925,16011,Total,2022,26.0
926,16011,Total,2021,29.0
927,16011,Total,2020,26.0
928,16011,Total,2019,28.0
929,16011,Total,2018,30.0
930,16011,Total,2017,34.0
931,16011,Total,2016,32.0
932,16011,Total,2015,32.0
933,16011,Total,2014,36.0
934,16011,Total,2013,42.0
935,16011,Total,2012,45.0
936,16011,Total,2011,46.0
937,16011,Total,2010,41.0
938,16011,Total,2009,30.0
939,16011,Total,2008,34.0
940,16011,Total,2007,38.0
941,16011,Total,2006,45.0
942,16011,Total,2005,53.0
943,16011,Total,2004,70.0
944,16011,Total,2003,56.0
945,16011,Total,2002,55.0
946,16011,Total,2001,57.0
947,16011,Total,2000,68.0
948,16011,Total,1999,50.0
949,16011,Total,1998,53.0
950,16011,Total,1997,
951,16011,Total,1996,65.0
952,16011,Hombres,2023,10.0
953,16011,Hombres,2022,12.0
954,16011,Hombres,2021,16.0
955,16011,Hombres,2020,14.0
956,16011,Hombres,2019,15.0
957,16011,Hombres,2018,16.0
958,16011,Hombres,2017,18.0
959,16011,Hombres,2016,18.0
960,16011,Hombres,2015,18.0
961,16011,Hombres,2014,21.0
962,16011,Hombres,2013,25.0
963,16011,Hombres,2012,25.0
964,16011,Hombres,2011,26.0
965,16011,Hombres,2010,24.0
966,16011,Hombres,2009,18.0
967,16011,Hombres,2008,22.0
968,16011,Hombres,2007,25.0
969,16011,Hombres,2006,30.0
970,16011,Hombres,2005,34.0
971,16011,Hombres,2004,42.0
972,16011,Hombres,2003,31.0
973,16011,Hombres,2002,30.0
974,16011,Hombres,2001,31.0
975,16011,Hombres,2000,38.0
976,16011,Hombres,1999,28.0
977,16011,Hombres,1998,30.0
978,16011,Hombres,1997,
979,16011,Hombres,1996,34.0
980,16011,Mujeres,2023,9.0
981,16011,Mujeres,2022,14.0
982,16011,Mujeres,2021,13.0
983,16011,Mujeres,2020,12.0
984,16011,Mujeres,2019,13.0
985,16011,Mujeres,2018,14.0
986,16011,Mujeres,2017,16.0
987,16011,Mujeres,2016,14.0
988,16011,Mujeres,2015,14.0
989,16011,Mujeres,2014,15.0
990,16011,Mujeres,2013,17.0
991,16011,Mujeres,2012,20.0
992,16011,Mujeres,2011,20.0
993,16011,Mujeres,2010,17.0
994,16011,Mujeres,2009,12.0
995,16011,Mujeres,2008,12.0
996,16011,Mujeres,2007,13.0
997,16011,Mujeres,2006,15.0
998,16011,Mujeres,2005,19.0
999,16011,Mujeres,2004,28.0
1000,16011,Mujeres,2003,25.0
1001,16011,Mujeres,2002,25.0
1002,16011,Mujeres,2001,26.0
1003,16011,Mujeres,2000,30.0
1004,16011,Mujeres,1999,22.0
1005,16011,Mujeres,1998,23.0
1006,16011,Mujeres,1997,
1007,16011,Mujeres,1996,31.0
1008,16012,Total,2023,77.0
1009,16012,Total,2022,77.0
1010,16012,Total,2021,86.0
1011,16012,Total,2020,85.0
1012,16012,Total,2019,88.0
1013,16012,Total,2018,90.0
1014,16012,Total,2017,98.0
1015,16012,Total,2016,106.0
1016,16012,Total,2015,111.0
1017,16012,Total,2014,117.0
1018,16012,Total,2013,120.0
1019,16012,Total,2012,128.0
1020,16012,Total,2011,142.0
1021,16012,Total,2010,137.0
1022,16012,Total,2009,135.0
1023,16012,Total,2008,147.0
1024,16012,Total,2007,157.0
1025,16012,Total,2006,156.0
1026,16012,Total,2005,168.0
1027,16012,Total,2004,183.0
1028,16012,Total,2003,202.0
1029,16012,Total,2002,193.0
1030,16012,Total,2001,202.0
1031,16012,Total,2000,223.0
1032,16012,Total,1999,235.0
1033,16012,Total,1998,223.0
1034,16012,Total,1997,
1035,16012,Total,1996,230.0
1036,16012,Hombres,2023,47.0
1037,16012,Hombres,2022,45.0
1038,16012,Hombres,2021,49.0
1039,16012,Hombres,2020,49.0
1040,16012,Hombres,2019,51.0
1041,16012,Hombres,2018,52.0
1042,16012,Hombres,2017,55.0
1043,16012,Hombres,2016,60.0
1044,16012,Hombres,2015,63.0
1045,16012,Hombres,2014,68.0
1046,16012,Hombres,2013,72.0
1047,16012,Hombres,2012,73.0
1048,16012,Hombres,2011,80.0
1049,16012,Hombres,2010,77.0
1050,16012,Hombres,2009,73.0
1051,16012,Hombres,2008,76.0
1052,16012,Hombres,2007,81.0
1053,16012,Hombres,2006,80.0
1054,16012,Hombres,2005,90.0
1055,16012,Hombres,2004,95.0
1056,16012,Hombres,2003,106.0
1057,16012,Hombres,2002,99.0
1058,16012,Hombres,2001,104.0
1059,16012,Hombres,2000,115.0
1060,16012,Hombres,1999,120.0
1061,16012,Hombres,1998,114.0
1062,16012,Hombres,1997,
1063,16012,Hombres,1996,118.0
1064,16012,Mujeres,2023,30.0
1065,16012,Mujeres,2022,32.0
1066,16012,Mujeres,2021,37.0
1067,16012,Mujeres,2020,36.0
1068,16012,Mujeres,2019,37.0
1069,16012,Mujeres,2018,38.0
1070,16012,Mujeres,2017,43.0
1071,16012,Mujeres,2016,46.0
1072,16012,Mujeres,2015,48.0
1073,16012,Mujeres,2014,49.0
1074,16012,Mujeres,2013,48.0
1075,16012,Mujeres,2012,55.0
1076,16012,Mujeres,2011,62.0
1077,16012,Mujeres,2010,60.0
1078,16012,Mujeres,2009,62.0
1079,16012,Mujeres,2008,71.0
1080,16012,Mujeres,2007,76.0
1081,16012,Mujeres,2006,76.0
1082,16012,Mujeres,2005,78.0
1083,16012,Mujeres,2004,88.0
1084,16012,Mujeres,2003,96.0
1085,16012,Mujeres,2002,94.0
1086,16012,Mujeres,2001,98.0
1087,16012,Mujeres,2000,108.0
1088,16012,Mujeres,1999,115.0
1089,16012,Mujeres,1998,109.0
1090,16012,Mujeres,1997,
1091,16012,Mujeres,1996,112.0
1092,16013,Total,2023,29.0
1093,16013,Total,2022,22.0
1094,16013,Total,2021,24.0
1095,16013,Total,2020,24.0
1096,16013,Total,2019,26.0
1097,16013,Total,2018,25.0
1098,16013,Total,2017,27.0
1099,16013,Total,2016,29.0
1100,16013,Total,2015,32.0
1101,16013,Total,2014,25.0
1102,16013,Total,2013,22.0
1103,16013,Total,2012,20.0
1104,16013,Total,2011,25.0
1105,16013,Total,2010,24.0
1106,16013,Total,2009,26.0
1107,16013,Total,2008,27.0
1108,16013,Total,2007,31.0
1109,16013,Total,2006,28.0
1110,16013,Total,2005,33.0
1111,16013,Total,2004,36.0
1112,16013,Total,2003,35.0
1113,16013,Total,2002,34.0
1114,16013,Total,2001,32.0
1115,16013,Total,2000,34.0
1116,16013,Total,1999,34.0
1117,16013,Total,1998,36.0
1118,16013,Total,1997,
1119,16013,Total,1996,38.0
1120,16013,Hombres,2023,17.0
1121,16013,Hombres,2022,12.0
1122,16013,Hombres,2021,11.0
1123,16013,Hombres,2020,11.0
1124,16013,Hombres,2019,13.0
1125,16013,Hombres,2018,14.0
1126,16013,Hombres,2017,17.0
1127,16013,Hombres,2016,19.0
1128,16013,Hombres,2015,21.0
1129,16013,Hombres,2014,18.0
1130,16013,Hombres,2013,15.0
1131,16013,Hombres,2012,14.0
1132,16013,Hombres,2011,17.0
1133,16013,Hombres,2010,16.0
1134,16013,Hombres,2009,18.0
1135,16013,Hombres,2008,19.0
1136,16013,Hombres,2007,19.0
1137,16013,Hombres,2006,16.0
1138,16013,Hombres,2005,19.0
1139,16013,Hombres,2004,19.0
1140,16013,Hombres,2003,19.0
1141,16013,Hombres,2002,20.0
1142,16013,Hombres,2001,17.0
1143,16013,Hombres,2000,17.0
1144,16013,Hombres,1999,18.0
1145,16013,Hombres,1998,18.0
1146,16013,Hombres,1997,
1147,16013,Hombres,1996,18.0
1148,16013,Mujeres,2023,12.0
1149,16013,Mujeres,2022,10.0
1150,16013,Mujeres,2021,13.0
1151,16013,Mujeres,2020,13.0
1152,16013,Mujeres,2019,13.0
1153,16013,Mujeres,2018,11.0
1154,16013,Mujeres,2017,10.0
1155,16013,Mujeres,2016,10.0
1156,16013,Mujeres,2015,11.0
1157,16013,Mujeres,2014,7.0
1158,16013,Mujeres,2013,7.0
1159,16013,Mujeres,2012,6.0
1160,16013,Mujeres,2011,8.0
1161,16013,Mujeres,2010,8.0
1162,16013,Mujeres,2009,8.0
1163,16013,Mujeres,2008,8.0
1164,16013,Mujeres,2007,12.0
1165,16013,Mujeres,2006,12.0
1166,16013,Mujeres,2005,14.0
1167,16013,Mujeres,2004,17.0
1168,16013,Mujeres,2003,16.0
1169,16013,Mujeres,2002,14.0
1170,16013,Mujeres,2001,15.0
1171,16013,Mujeres,2000,17.0
1172,16013,Mujeres,1999,16.0
1173,16013,Mujeres,1998,18.0
1174,16013,Mujeres,1997,
1175,16013,Mujeres,1996,20.0
1176,16014,Total,2023,620.0
1177,16014,Total,2022,634.0
1178,16014,Total,2021,644.0
1179,16014,Total,2020,632.0
1180,16014,Total,2019,642.0
1181,16014,Total,2018,659.0
1182,16014,Total,2017,674.0
1183,16014,Total,2016,692.0
1184,16014,Total,2015,698.0
1185,16014,Total,2014,710.0
1186,16014,Total,2013,735.0
1187,16014,Total,2012,751.0
1188,16014,Total,2011,760.0
1189,16014,Total,2010,782.0
1190,16014,Total,2009,791.0
1191,16014,Total,2008,797.0
1192,16014,Total,2007,800.0
1193,16014,Total,2006,818.0
1194,16014,Total,2005,841.0
1195,16014,Total,2004,830.0
1196,16014,Total,2003,830.0
1197,16014,Total,2002,829.0
1198,16014,Total,2001,842.0
1199,16014,Total,2000,852.0
1200,16014,Total,1999,859.0
1201,16014,Total,1998,880.0
1202,16014,Total,1997,
1203,16014,Total,1996,885.0
1204,16014,Hombres,2023,320.0
1205,16014,Hombres,2022,330.0
1206,16014,Hombres,2021,331.0
1207,16014,Hombres,2020,327.0
1208,16014,Hombres,2019,331.0
1209,16014,Hombres,2018,342.0
1210,16014,Hombres,2017,349.0
1211,16014,Hombres,2016,359.0
1212,16014,Hombres,2015,364.0
1213,16014,Hombres,2014,377.0
1214,16014,Hombres,2013,391.0
1215,16014,Hombres,2012,398.0
1216,16014,Hombres,2011,394.0
1217,16014,Hombres,2010,402.0
1218,16014,Hombres,2009,405.0
1219,16014,Hombres,2008,412.0
1220,16014,Hombres,2007,412.0
1221,16014,Hombres,2006,417.0
1222,16014,Hombres,2005,431.0
1223,16014,Hombres,2004,427.0
1224,16014,Hombres,2003,430.0
1225,16014,Hombres,2002,432.0
1226,16014,Hombres,2001,446.0
1227,16014,Hombres,2000,449.0
1228,16014,Hombres,1999,452.0
1229,16014,Hombres,1998,464.0
1230,16014,Hombres,1997,
1231,16014,Hombres,1996,465.0
1232,16014,Mujeres,2023,300.0
1233,16014,Mujeres,2022,304.0
1234,16014,Mujeres,2021,313.0
1235,16014,Mujeres,2020,305.0
1236,16014,Mujeres,2019,311.0
1237,16014,Mujeres,2018,317.0
1238,16014,Mujeres,2017,325.0
1239,16014,Mujeres,2016,333.0
1240,16014,Mujeres,2015,334.0
1241,16014,Mujeres,2014,333.0
1242,16014,Mujeres,2013,344.0
1243,16014,Mujeres,2012,353.0
1244,16014,Mujeres,2011,366.0
1245,16014,Mujeres,2010,380.0
1246,16014,Mujeres,2009,386.0
1247,16014,Mujeres,2008,385.0
1248,16014,Mujeres,2007,388.0
1249,16014,Mujeres,2006,401.0
1250,16014,Mujeres,2005,410.0
1251,16014,Mujeres,2004,403.0
1252,16014,Mujeres,2003,400.0
1253,16014,Mujeres,2002,397.0
1254,16014,Mujeres,2001,396.0
1255,16014,Mujeres,2000,403.0
1256,16014,Mujeres,1999,407.0
1257,16014,Mujeres,1998,416.0
1258,16014,Mujeres,1997,
1259,16014,Mujeres,1996,420.0
1260,16015,Total,2023,434.0
1261,16015,Total,2022,425.0
1262,16015,Total,2021,414.0
1263,16015,Total,2020,378.0
1264,16015,Total,2019,365.0
1265,16015,Total,2018,375.0
1266,16015,Total,2017,376.0
1267,16015,Total,2016,393.0
1268,16015,Total,2015,415.0
1269,16015,Total,2014,426.0
1270,16015,Total,2013,472.0
1271,16015,Total,2012,516.0
1272,16015,Total,2011,531.0
1273,16015,Total,2010,533.0
1274,16015,Total,2009,547.0
1275,16015,Total,2008,586.0
1276,16015,Total,2007,578.0
1277,16015,Total,2006,579.0
1278,16015,Total,2005,584.0
1279,16015,Total,2004,579.0
1280,16015,Total,2003,583.0
1281,16015,Total,2002,602.0
1282,16015,Total,2001,598.0
1283,16015,Total,2000,618.0
1284,16015,Total,1999,631.0
1285,16015,Total,1998,631.0
1286,16015,Total,1997,
1287,16015,Total,1996,639.0
1288,16015,Hombres,2023,234.0
1289,16015,Hombres,2022,233.0
1290,16015,Hombres,2021,227.0
1291,16015,Hombres,2020,207.0
1292,16015,Hombres,2019,201.0
1293,16015,Hombres,2018,208.0
1294,16015,Hombres,2017,207.0
1295,16015,Hombres,2016,220.0
1296,16015,Hombres,2015,230.0
1297,16015,Hombres,2014,232.0
1298,16015,Hombres,2013,258.0
1299,16015,Hombres,2012,284.0
1300,16015,Hombres,2011,291.0
1301,16015,Hombres,2010,286.0
1302,16015,Hombres,2009,300.0
1303,16015,Hombres,2008,323.0
1304,16015,Hombres,2007,309.0
1305,16015,Hombres,2006,301.0
1306,16015,Hombres,2005,301.0
1307,16015,Hombres,2004,305.0
1308,16015,Hombres,2003,305.0
1309,16015,Hombres,2002,308.0
1310,16015,Hombres,2001,308.0
1311,16015,Hombres,2000,315.0
1312,16015,Hombres,1999,318.0
1313,16015,Hombres,1998,318.0
1314,16015,Hombres,1997,
1315,16015,Hombres,1996,316.0
1316,16015,Mujeres,2023,200.0
1317,16015,Mujeres,2022,192.0
1318,16015,Mujeres,2021,187.0
1319,16015,Mujeres,2020,171.0
1320,16015,Mujeres,2019,164.0
1321,16015,Mujeres,2018,167.0
1322,16015,Mujeres,2017,169.0
1323,16015,Mujeres,2016,173.0
1324,16015,Mujeres,2015,185.0
1325,16015,Mujeres,2014,194.0
1326,16015,Mujeres,2013,214.0
1327,16015,Mujeres,2012,232.0
1328,16015,Mujeres,2011,240.0
1329,16015,Mujeres,2010,247.0
1330,16015,Mujeres,2009,247.0
1331,16015,Mujeres,2008,263.0
1332,16015,Mujeres,2007,269.0
1333,16015,Mujeres,2006,278.0
1334,16015,Mujeres,2005,283.0
1335,16015,Mujeres,2004,274.0
1336,16015,Mujeres,2003,278.0
1337,16015,Mujeres,2002,294.0
1338,16015,Mujeres,2001,290.0
1339,16015,Mujeres,2000,303.0
1340,16015,Mujeres,1999,313.0
1341,16015,Mujeres,1998,313.0
1342,16015,Mujeres,1997,
1343,16015,Mujeres,1996,323.0
1344,16016,Total,2023,244.0
1345,16016,Total,2022,234.0
1346,16016,Total,2021,234.0
1347,16016,Total,2020,239.0
1348,16016,Total,2019,247.0
1349,16016,Total,2018,225.0
1350,16016,Total,2017,241.0
1351,16016,Total,2016,262.0
1352,16016,Total,2015,272.0
1353,16016,Total,2014,272.0
1354,16016,Total,2013,275.0
1355,16016,Total,2012,295.0
1356,16016,Total,2011,298.0
1357,16016,Total,2010,295.0
1358,16016,Total,2009,275.0
1359,16016,Total,2008,272.0
1360,16016,Total,2007,278.0
1361,16016,Total,2006,297.0
1362,16016,Total,2005,303.0
1363,16016,Total,2004,302.0
1364,16016,Total,2003,322.0
1365,16016,Total,2002,311.0
1366,16016,Total,2001,324.0
1367,16016,Total,2000,340.0
1368,16016,Total,1999,349.0
1369,16016,Total,1998,349.0
1370,16016,Total,1997,
1371,16016,Total,1996,357.0
1372,16016,Hombres,2023,127.0
1373,16016,Hombres,2022,128.0
1374,16016,Hombres,2021,129.0
1375,16016,Hombres,2020,134.0
1376,16016,Hombres,2019,139.0
1377,16016,Hombres,2018,131.0
1378,16016,Hombres,2017,142.0
1379,16016,Hombres,2016,152.0
1380,16016,Hombres,2015,152.0
1381,16016,Hombres,2014,149.0
1382,16016,Hombres,2013,150.0
1383,16016,Hombres,2012,160.0
1384,16016,Hombres,2011,157.0
1385,16016,Hombres,2010,157.0
1386,16016,Hombres,2009,141.0
1387,16016,Hombres,2008,142.0
1388,16016,Hombres,2007,148.0
1389,16016,Hombres,2006,155.0
1390,16016,Hombres,2005,156.0
1391,16016,Hombres,2004,151.0
1392,16016,Hombres,2003,157.0
1393,16016,Hombres,2002,155.0
1394,16016,Hombres,2001,160.0
1395,16016,Hombres,2000,172.0
1396,16016,Hombres,1999,177.0
1397,16016,Hombres,1998,178.0
1398,16016,Hombres,1997,
1399,16016,Hombres,1996,182.0
1400,16016,Mujeres,2023,117.0
1401,16016,Mujeres,2022,106.0
1402,16016,Mujeres,2021,105.0
1403,16016,Mujeres,2020,105.0
1404,16016,Mujeres,2019,108.0
1405,16016,Mujeres,2018,94.0
1406,16016,Mujeres,2017,99.0
1407,16016,Mujeres,2016,110.0
1408,16016,Mujeres,2015,120.0
1409,16016,Mujeres,2014,123.0
1410,16016,Mujeres,2013,125.0
1411,16016,Mujeres,2012,135.0
1412,16016,Mujeres,2011,141.0
1413,16016,Mujeres,2010,138.0
1414,16016,Mujeres,2009,134.0
1415,16016,Mujeres,2008,130.0
1416,16016,Mujeres,2007,130.0
1417,16016,Mujeres,2006,142.0
1418,16016,Mujeres,2005,147.0
1419,16016,Mujeres,2004,151.0
1420,16016,Mujeres,2003,165.0
1421,16016,Mujeres,2002,156.0
1422,16016,Mujeres,2001,164.0
1423,16016,Mujeres,2000,168.0
1424,16016,Mujeres,1999,172.0
1425,16016,Mujeres,1998,171.0
1426,16016,Mujeres,1997,
1427,16016,Mujeres,1996,175.0
1428,16017,Total,2023,398.0
1429,16017,Total,2022,386.0
1430,16017,Total,2021,383.0
1431,16017,Total,2020,393.0
1432,16017,Total,2019,390.0
1433,16017,Total,2018,390.0
1434,16017,Total,2017,421.0
1435,16017,Total,2016,430.0
1436,16017,Total,2015,447.0
1437,16017,Total,2014,455.0
1438,16017,Total,2013,461.0
1439,16017,Total,2012,452.0
1440,16017,Total,2011,464.0
1441,16017,Total,2010,465.0
1442,16017,Total,2009,457.0
1443,16017,Total,2008,460.0
1444,16017,Total,2007,487.0
1445,16017,Total,2006,493.0
1446,16017,Total,2005,505.0
1447,16017,Total,2004,514.0
1448,16017,Total,2003,519.0
1449,16017,Total,2002,525.0
1450,16017,Total,2001,505.0
1451,16017,Total,2000,520.0
1452,16017,Total,1999,532.0
1453,16017,Total,1998,510.0
1454,16017,Total,1997,
1455,16017,Total,1996,532.0
1456,16017,Hombres,2023,207.0
1457,16017,Hombres,2022,202.0
1458,16017,Hombres,2021,199.0
1459,16017,Hombres,2020,212.0
1460,16017,Hombres,2019,216.0
1461,16017,Hombres,2018,212.0
1462,16017,Hombres,2017,227.0
1463,16017,Hombres,2016,232.0
1464,16017,Hombres,2015,245.0
1465,16017,Hombres,2014,240.0
1466,16017,Hombres,2013,241.0
1467,16017,Hombres,2012,243.0
1468,16017,Hombres,2011,252.0
1469,16017,Hombres,2010,245.0
1470,16017,Hombres,2009,242.0
1471,16017,Hombres,2008,236.0
1472,16017,Hombres,2007,252.0
1473,16017,Hombres,2006,253.0
1474,16017,Hombres,2005,267.0
1475,16017,Hombres,2004,270.0
1476,16017,Hombres,2003,269.0
1477,16017,Hombres,2002,274.0
1478,16017,Hombres,2001,261.0
1479,16017,Hombres,2000,264.0
1480,16017,Hombres,1999,271.0
1481,16017,Hombres,1998,261.0
1482,16017,Hombres,1997,
1483,16017,Hombres,1996,284.0
1484,16017,Mujeres,2023,191.0
1485,16017,Mujeres,2022,184.0
1486,16017,Mujeres,2021,184.0
1487,16017,Mujeres,2020,181.0
1488,16017,Mujeres,2019,174.0
1489,16017,Mujeres,2018,178.0
1490,16017,Mujeres,2017,194.0
1491,16017,Mujeres,2016,198.0
1492,16017,Mujeres,2015,202.0
1493,16017,Mujeres,2014,215.0
1494,16017,Mujeres,2013,220.0
1495,16017,Mujeres,2012,209.0
1496,16017,Mujeres,2011,212.0
1497,16017,Mujeres,2010,220.0
1498,16017,Mujeres,2009,215.0
1499,16017,Mujeres,2008,224.0
1500,16017,Mujeres,2007,235.0
1501,16017,Mujeres,2006,240.0
1502,16017,Mujeres,2005,238.0
1503,16017,Mujeres,2004,244.0
1504,16017,Mujeres,2003,250.0
1505,16017,Mujeres,2002,251.0
1506,16017,Mujeres,2001,244.0
1507,16017,Mujeres,2000,256.0
1508,16017,Mujeres,1999,261.0
1509,16017,Mujeres,1998,249.0
1510,16017,Mujeres,1997,
1511,16017,Mujeres,1996,248.0
1512,16018,Total,2023,434.0
1513,16018,Total,2022,424.0
1514,16018,Total,2021,440.0
1515,16018,Total,2020,432.0
1516,16018,Total,2019,425.0
1517,16018,Total,2018,431.0
1518,16018,Total,2017,433.0
1519,16018,Total,2016,451.0
1520,16018,Total,2015,458.0
1521,16018,Total,2014,456.0
1522,16018,Total,2013,455.0
1523,16018,Total,2012,469.0
1524,16018,Total,2011,478.0
1525,16018,Total,2010,486.0
1526,16018,Total,2009,489.0
1527,16018,Total,2008,505.0
1528,16018,Total,2007,509.0
1529,16018,Total,2006,527.0
1530,16018,Total,2005,535.0
1531,16018,Total,2004,525.0
1532,16018,Total,2003,525.0
1533,16018,Total,2002,537.0
1534,16018,Total,2001,550.0
1535,16018,Total,2000,556.0
1536,16018,Total,1999,572.0
1537,16018,Total,1998,581.0
1538,16018,Total,1997,
1539,16018,Total,1996,587.0
1540,16018,Hombres,2023,224.0
1541,16018,Hombres,2022,217.0
1542,16018,Hombres,2021,227.0
1543,16018,Hombres,2020,221.0
1544,16018,Hombres,2019,218.0
1545,16018,Hombres,2018,221.0
1546,16018,Hombres,2017,220.0
1547,16018,Hombres,2016,233.0
1548,16018,Hombres,2015,238.0
1549,16018,Hombres,2014,236.0
1550,16018,Hombres,2013,235.0
1551,16018,Hombres,2012,241.0
1552,16018,Hombres,2011,248.0
1553,16018,Hombres,2010,254.0
1554,16018,Hombres,2009,257.0
1555,16018,Hombres,2008,262.0
1556,16018,Hombres,2007,267.0
1557,16018,Hombres,2006,278.0
1558,16018,Hombres,2005,281.0
1559,16018,Hombres,2004,273.0
1560,16018,Hombres,2003,268.0
1561,16018,Hombres,2002,277.0
1562,16018,Hombres,2001,285.0
1563,16018,Hombres,2000,287.0
1564,16018,Hombres,1999,296.0
1565,16018,Hombres,1998,300.0
1566,16018,Hombres,1997,
1567,16018,Hombres,1996,302.0
1568,16018,Mujeres,2023,210.0
1569,16018,Mujeres,2022,207.0
1570,16018,Mujeres,2021,213.0
1571,16018,Mujeres,2020,211.0
1572,16018,Mujeres,2019,207.0
1573,16018,Mujeres,2018,210.0
1574,16018,Mujeres,2017,213.0
1575,16018,Mujeres,2016,218.0
1576,16018,Mujeres,2015,220.0
1577,16018,Mujeres,2014,220.0
1578,16018,Mujeres,2013,220.0
1579,16018,Mujeres,2012,228.0
1580,16018,Mujeres,2011,230.0
1581,16018,Mujeres,2010,232.0
1582,16018,Mujeres,2009,232.0
1583,16018,Mujeres,2008,243.0
1584,16018,Mujeres,2007,242.0
1585,16018,Mujeres,2006,249.0
1586,16018,Mujeres,2005,254.0
1587,16018,Mujeres,2004,252.0
1588,16018,Mujeres,2003,257.0
1589,16018,Mujeres,2002,260.0
1590,16018,Mujeres,2001,265.0
1591,16018,Mujeres,2000,269.0
1592,16018,Mujeres,1999,276.0
1593,16018,Mujeres,1998,281.0
1594,16018,Mujeres,1997,
1595,16018,Mujeres,1996,285.0
1596,16019,Total,2023,210.0
1597,16019,Total,2022,205.0
1598,16019,Total,2021,200.0
1599,16019,Total,2020,188.0
1600,16019,Total,2019,190.0
1601,16019,Total,2018,195.0
1602,16019,Total,2017,217.0
1603,16019,Total,2016,226.0
